id,porepress1,soiltention1,h1x,h1y,h1z,inclination1x,inclination1y
5668,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5669,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5670,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5671,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5672,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5673,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5674,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5675,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5676,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5677,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5678,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5679,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5680,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5681,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5682,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5683,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5684,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5685,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5686,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5687,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5688,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5689,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5690,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5691,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5692,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5693,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5694,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5695,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5696,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5697,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5698,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5699,4.67,92.4,0.015,0.025,0.027,0.55,0.22
5700,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5701,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5702,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5703,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5704,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5705,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5706,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5707,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5708,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5709,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5710,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5711,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5712,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5713,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5714,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5715,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5716,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5717,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5718,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5719,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5720,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5721,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5722,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5723,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5724,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5725,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5726,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5727,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5728,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5729,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5730,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5731,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5732,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5733,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5734,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5735,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5736,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5737,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5738,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5739,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5740,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5741,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5742,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5743,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5744,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5745,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5746,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5747,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5748,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5749,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5750,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5751,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5752,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5753,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5754,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5755,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5756,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5757,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5758,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5759,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5760,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5761,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5762,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5763,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5764,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5765,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5766,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5767,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5768,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5769,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5770,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5771,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5772,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5773,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5774,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5775,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5776,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5777,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5778,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5779,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5780,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5781,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5782,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5783,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5784,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5785,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5786,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5787,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5788,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5789,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5790,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5791,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5792,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5793,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5794,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5795,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5796,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5797,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5798,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5799,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5800,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5801,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5802,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5803,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5804,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5805,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5806,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5807,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5808,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5809,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5810,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5811,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5812,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5813,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5814,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5815,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5816,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5817,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5818,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5819,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5820,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5821,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5822,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5823,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5824,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5825,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5826,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5827,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5828,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5829,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5830,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5831,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5832,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5833,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5834,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5835,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5836,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5837,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5838,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5839,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5840,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5841,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5842,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5843,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5844,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5845,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5846,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5847,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5848,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5849,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5850,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5851,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5852,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5853,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5854,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5855,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5856,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5857,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5858,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5859,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5860,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5861,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5862,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5863,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5864,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5865,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5866,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5867,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5868,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5869,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5870,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5871,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5872,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5873,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5874,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5875,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5876,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5877,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5878,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5879,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5880,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5881,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5882,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5883,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5884,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5885,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5886,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5887,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5888,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5889,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5890,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5891,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5892,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5893,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5894,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5895,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5896,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5897,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5898,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5899,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5900,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5901,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5902,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5903,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5904,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5905,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5906,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5911,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5912,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5913,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5914,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5915,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5916,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5917,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5918,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5919,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5920,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5921,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5922,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5923,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5924,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5925,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5926,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5927,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5928,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5929,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5930,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5931,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5932,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5933,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5934,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5935,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5936,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5937,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5938,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5939,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5940,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5941,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5942,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5943,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5944,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5945,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5946,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5947,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5948,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5949,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5950,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5951,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5952,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5953,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5954,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5955,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5956,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5957,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5958,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5959,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5960,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5961,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5962,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5963,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5964,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5965,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5966,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5967,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5968,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5969,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5970,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5971,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5972,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5973,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5974,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5975,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5976,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5977,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5978,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5979,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5980,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5981,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5982,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5983,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5984,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5985,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5986,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5987,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5988,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5989,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5990,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5991,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5992,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5993,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5994,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5995,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5996,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5997,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5998,4.99,92.4,0.015,0.025,0.016,0.55,0.22
5999,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6000,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6001,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6002,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6003,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6004,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6005,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6006,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6007,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6008,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6009,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6010,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6011,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6012,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6013,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6014,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6015,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6016,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6017,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6018,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6019,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6020,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6021,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6022,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6023,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6024,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6025,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6026,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6027,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6028,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6029,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6030,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6031,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6032,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6033,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6034,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6035,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6036,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6037,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6038,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6039,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6040,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6041,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6042,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6043,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6044,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6045,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6046,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6047,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6048,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6049,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6050,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6051,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6052,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6053,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6054,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6055,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6056,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6057,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6058,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6059,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6060,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6061,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6062,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6063,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6064,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6065,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6066,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6067,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6068,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6069,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6070,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6071,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6072,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6073,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6074,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6075,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6076,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6077,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6078,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6079,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6080,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6081,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6082,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6083,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6084,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6085,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6086,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6087,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6088,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6089,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6090,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6091,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6092,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6093,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6094,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6095,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6096,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6097,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6098,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6099,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6100,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6101,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6102,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6103,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6104,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6105,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6106,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6107,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6108,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6109,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6110,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6111,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6112,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6113,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6114,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6115,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6116,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6117,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6118,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6119,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6120,4.99,92.4,0.015,0.025,0.016,0.55,0.22
6121,4.99,92.4,0.015,0.025,0.016,0.55,0.22
